"km100","km10","coord_system","taxon","tvk"
"SP","40 41 50 83 84 85 86 87 88 91 92 93 94 95 96 97 98 99","OSGB","Micronecta (Micronecta) minutissima","NHMSYS0020309457"
"SU","49 56 66 72 73 75 76 82 83 84 85 86 91 92 93 94 95 96","OSGB","Micronecta (Micronecta) minutissima","NHMSYS0020309457"
"TF","00 10","OSGB","Micronecta (Micronecta) minutissima","NHMSYS0020309457"
"TG","24 33 50 51","OSGB","Micronecta (Micronecta) minutissima","NHMSYS0020309457"
"TL","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 41 42 43 44 45 46 47 48 52 54 55 56 57 58 60 66 67 68","OSGB","Micronecta (Micronecta) minutissima","NHMSYS0020309457"
"TQ","02 03 04 05 09 12 13 14 19 22 23 24 28 29 32 33 34 37 38 39 42 43 44 47 48 49 51 52 53 57 58 59 61 62 63 68 71 73","OSGB","Micronecta (Micronecta) minutissima","NHMSYS0020309457"
"HX","62","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"HY","10 20 21 22 30 31 32 33 40 41 42 43 50 51 54 62","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NC","80 81 82 85 92 94 95 96","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"ND","03 04 05 06 07 13 14 15 16 17 19 23 24 25 26 27 29 33 34 35 36 37 39 48 49","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NF","81 83","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NG","13 14 15 20 23 24 25 26 30 31 32 33 34 35 36 37 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 75 76 78 81 82 84 86 92 93 94 95 96 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NH","01 03 05 95 98","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NJ","05 06 16 17 20 24 25 26 27 35 36 40 46 56 66","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NM","15 22 24 25 26 29 32 33 34 35 38 39 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 59 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 78 79 80 81 82 83 84 90 91 92 93 94 95","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NN","00 01 02 03 04 05 06 10 11 12 13 20 21 22 23 24 30 31 32 33 34 40 41 42 43 44 45 50 51 52 53 54 55 60 61 62 63 64 65 70 71 72 73 74 75 76 80 82 83 84 85 86 90 91 93 95 96","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NO","00 01 02 03 04 10 11 12 13 14 20 21 23 24 25 31 33 34 35 45 49 54 55","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NR","77 78 79 87 88 89 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NS","08 09 19 27 28 30 35 36 37 38 39 40 41 45 47 48 49 50 55 57 58 59 67 68 69 77 78 79 80 81 82 86 89 90 91 92 96 97 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NT","00 01 02 05 06 09 10 11 12 13 15 16 19 20 21 22 23 25 30 31 32 34 40 60 62 70 72 73 80 83 84 90 91 92 93 94","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NU","00 01 02 03 04 10 11 12 13 23","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NW","96","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NX","03 04 05 06 07 09 14 15 16 17 25 26 27 28 29 34 35 36 37 38 39 45 46 47 48 49 54 55 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 84 85 86 90 91 92 93 95 96 97 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NY","00 01 02 03 04 05 06 09 10 11 12 13 14 15 16 19 20 21 22 23 24 25 26 28 29 30 33 34 35 36 37 39 40 41 43 44 45 46 47 49 50 51 52 53 54 55 56 60 61 62 63 64 65 69 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"NZ","00 01 02 03 04 05 07 08 09 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 30 31 32 33 34 35 41 42 43 44 52","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SC","36 37 38 47 48 49","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SD","08 09 16 17 18 19 26 27 28 29 35 36 37 38 39 46 47 48 49 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 84 85 86 87 88 89 93 94 95 96 97 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SE","04 05 06 07 08 09 13 14 15 16 17 18 19 22 23 24 25 26 27 28 29 31 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 51 53 54 55 56 57 60 62 77 80 81 90 91","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SH","12 22 23 24 28 32 33 34 38 43 44 45 46 47 48 49 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SJ","00 01 03 04 05 07 10 11 12 13 16 17 20 21 22 30 31 32 36 37 38 40 41 47 50 54 55 56 57 58 59 60 64 65 66 67 68 74 75 76 77 78 80 81 82 86 87 93","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SK","00 03 04 05 06 07 08 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 38 39 40 41 42 46 48 49 50 51 55 66 67 68 69 78 79 82 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SM","70 72 80 82 83 90 91 93","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SN","00 01 03 04 10 14 15 20 24 25 30 31 35 40 41 46 57 65 66 74 75 76 77 78 79 83 84 85 86 87 88 89 93 94 95 96 97 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SO","02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 53 55 56 57 58 59 60 61 62 65 66 67 68 69 72 73 74 75 76 77 78 79 81 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 25 26 27 28 29 30 31 32 33 37 38 39 40 41 42 43 44 46 49 50 51 52 53 56 59 60 61 63 64 66 70 73 74 75 76 77 80 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SR","99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SS","09 14 19 31 32 50 51 54 60 62 63 64 68 71 72 73 74 75 77 81 82 83 84 92 93 97 98","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"ST","07 09 18 19 29 39 49 90 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SU","00 01 02 04 08 09 10 11 12 13 14 16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 85 86 87 88 89 90 92 94 97 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SX","49 59","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SY","58 59 78 79 88 89 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"SZ","08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"TA","00 01 10","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"TF","00 01 02 03 04 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 26 27 28 29 30 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 52 60 61 62 63 70 71 72 73 74 80 81 82 83 84 90 91 92 93","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 31 32 33","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"TL","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"TM","01 02 03 04 05 06 07 09 11 12 13 14 15 17 21 23 24 25 26 35 39","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 65 66 67 68 69 75 76 77 78 79 85 86 88","OSGB","Micronecta (Micronecta) poweri","NHMSYS0020309458"
"TF","60 61 62 70 71 72 73 74 80 81 82 83 84 90 91 92","OSGB","Microvelia (Microvelia) buenoi","NHMSYS0020309464"
"TG","00 01 02 03 10 11 12 13 14 20 21 22 23 30 31 32 33 40 41 42 50 51","OSGB","Microvelia (Microvelia) buenoi","NHMSYS0020309464"
"TL","34 44 46 47 48 55 56 57 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB","Microvelia (Microvelia) buenoi","NHMSYS0020309464"
"TM","07 08 09 17 19 28 29 38 39 46 47 48 49 57 58 59","OSGB","Microvelia (Microvelia) buenoi","NHMSYS0020309464"
"SM","80 90","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"SN","00 20 30 31 40 50","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"SO","50 60 66 76 77 84 85 86 87 88 89 94 95 96 97 98","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"SP","05 06 07 08 16 17 18 26 27 28 30 37 41 42 43 50 51 52 60 61 62 63 64 70 71 72 73 80 81 82 83 90 91 92 93","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"SR","99","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"SS","09 19 43 44 48 49 58 59 68 69 78 79 87 88","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"ST","17 25 35 36 38 45 46 47 48 55 57 58 59 66","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"SU","00 01 10 36 38 39 40 41 42 46 47 48 49 50 54 56 57 58 59 60 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"SY","68 78 88 89 98 99","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"SZ","08 09 19 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"TF","63 64 74 84 92 94","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"TL","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 90 91 92 93 94 95 96","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"TM","00 01 02 03 04 06 11 12 13 14 16 17 21 22 23 24 25 26 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"TR","01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 27 33 34 35 36 37 46 47","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"TV","49 59 69","OSGB","Microvelia (Microvelia) pygmaea","NHMSYS0020309465"
"NH","33 42 44 45 52 53 54 55 64 65 66 68 74 75 76 77 78 80 85 87 88 95 96 98","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NJ","01 02 05 06 11 12 15 16 20 22 23 24 25 26 27 31 32 35 36 40 42 43 46","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NM","46 54 55 56 66 70 71 73 80 81 82 83 84 93 94","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NN","06 13 20 21 22 23 24 30 31 32 33 34 40 41 42 43 44 50 51 52 53 54 60 61 63 64 65 70 71 72 73 74 75 76 80 81 82 84 85 86 90 91 92 93 94 95 96","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NO","00 01 02 03 04 06 07 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 69 75 76 79","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NR","79 82 83 84 89 92 95","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NS","02 03 04 05 06 14 15 16 20 21 24 25 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 64 65 66 67 68 69 70 71 74 75 76 77 78 79 80 81 83 84 85 86 87 88 89 90 91 93 94 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NT","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 35 36 37 39 40 41 42 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 64 65 66 67 68 69 70 75 77 80 81 82 87 90 91 96","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NU","00 01 02 10 12","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NW","95 96 97","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NX","03 04 05 06 07 08 13 14 15 16 18 19 24 25 26 29 30 33 34 35 36 37 40 43 44 45 46 54 55 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NY","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 61 62 63 65 66 67 68 69 70 71 75 76 77 78 79 85 86 87 88 89 90 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"NZ","00 01 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90 91","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SC","16 26 27 28 36 37 38 39 47 48 49","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SD","08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SE","00 01 02 03 04 05 06 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SH","12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 71 72 73 74 75 76 77 78 81 82 83 84 86 87 88 92 93 95 96 97 98","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SJ","00 01 03 05 06 07 08 10 11 12 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SK","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SM","50 70 72 80 90 91 93","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SN","00 20 30 31 40 41 42 50 51 52 58 59 61 62 69 71 72 74 81 82 83 85 87 90 91 92 93 94 96","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SO","00 01 02 03 04 05 08 09 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SP","01 02 03 04 05 06 07 08 09 10 12 13 14 15 16 17 18 19 20 21 22 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SR","89 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SS","09 14 19 20 21 22 30 31 32 38 39 40 41 42 43 44 48 49 50 51 52 53 54 58 59 60 61 62 63 64 68 69 70 71 72 73 74 77 78 79 80 81 82 83 84 87 88 90 91 92 93 94 96 98","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"ST","00 01 02 03 04 06 08 09 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 89 90 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SU","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 36 39 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SV","80 81 90 91","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SW","32 33 42 43 53 54 61 62 64 71 72 75 76 81 82 83 93 97","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SX","05 06 07 08 15 16 17 18 19 25 26 27 28 29 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SY","07 08 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"TA","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 40 41","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"TF","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 39 40 41 42 43 44 45 46 47 48 49 50 51 52 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"TL","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"TM","00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"TR","01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 27 33 34 35 36 37 46 47","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"TV","49 59 69","OSGB","Microvelia (Microvelia) reticulata","NHMSYS0020309466"
"HW","83","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"HY","10 20 21 22 30 31 32 33 34 40 41 42 43 44 45 50 51 53 54 55 60 61 62 63 64 73 74 75","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"","74 93","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"NB","03 34 35 43 44 45 46 53 56","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"NC","10 70 74 75 76 81 84 85 86 90 91 92 93 94 95 96","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"ND","01 02 03 04 05 06 07 12 13 14 15 16 17 23 24 25 26 27 29 33 34 35 36 37 38 39 47 48 49","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"NF","60 70 71 72 73 74 75 76 80 81 84 85","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"NG","20 64 70 74 80 81 84 85 86 90 91 94 95 96 97 98","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"NH","00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 17 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 38 40 41 42 43 44 45 47 51 52 53 54 55 56 62 63 64 65 66 67 68 70 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 98","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"NJ","01 02 03 04 05 06 11 12 13 14 15 16 17 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93 94 95 96","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"NK","02 03 04 05 06 13 14 15","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"NL","58 68 69 79 93 94","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"NM","04 05 15 16 19 21 22 23 24 25 26 31 32 33 34 35 40 42 43 44 45 46 47 48 52 53 54 55 56 57 60 61 62 64 66 67 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"NN","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 36 38 39 40 41 42 43 44 45 48 50 51 52 53 54 55 59 60 61 62 63 64 65 69 70 71 72 73 74 75 76 79 80 81 82 83 84 85 86 90 91 92 93 94 95 96","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
"NO","00 01 02 03 04 05 06 10 11 12 13 14 15 16 20 21 22 23 24 25 26 27 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 74 75 76 77 78 79 86 87 88 89 99","OSGB","Notonecta (Notonecta) glauca","NHMSYS0020309523"
