"km100","km10","coord_system","taxon","tvk"
"NM","15 16 19 23 24 26 29 35 37 38 39 43 45 46 47 48 49 59 66 69 71 74 80 81 82 83 84 85 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Jassargus pseudocellaris","NHMSYS0020977455"
"NN","00 01 02 03 04 05 06 08 09 10 11 14 15 16 17 18 19 24 25 26 27 28 29 35 36 37 38 39 40 45 46 47 48 49 53 55 56 57 58 59 62 63 64 65 66 67 68 69 72 73 74 75 76 77 79 81 82 83 84 85 86 91 93 94 95 96","OSGB","Jassargus pseudocellaris","NHMSYS0020977455"
"NO","01 02 03 04 05 06 07 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 27 32 33 34 35 42 43 44 45 54 55","OSGB","Jassargus pseudocellaris","NHMSYS0020977455"
"NS","00 26 30 40 41 42 49 50 51 52 54 60 61 62 70 71 80 81 82 90 91 97 99","OSGB","Jassargus pseudocellaris","NHMSYS0020977455"
"NT","00 01 02 06 07 09 10 11 12 13 16 20 21 22 25 26 30 31 32 34 35 36 40 43 44 45 46 53 54 55 56 57 64 65 66 67 76","OSGB","Jassargus pseudocellaris","NHMSYS0020977455"
"TF","00 01 02 04 06 07 09 10 11 14 15 16 17 18 19 22 25 26 27 28 36 37 38 41 46 47 82 90 91 92 93","OSGB","Jassargus pseudocellaris","NHMSYS0020977455"
"TG","00 01 02 03 04 10 11 12 13 20 21 22 23 30 31 32 33 40 41 42 50 51","OSGB","Jassargus pseudocellaris","NHMSYS0020977455"
"TL","00 01 02 03 04 05 06 08 09 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 27 28 29 30 31 32 33 34 35 36 37 40 41 42 43 44 45 46 50 52 53 54 55 60 70 99","OSGB","Jassargus pseudocellaris","NHMSYS0020977455"
"TM","07 08 09 17 19 28 29 38 39 46 47 48 49 58 59","OSGB","Jassargus pseudocellaris","NHMSYS0020977455"
"TQ","00 01 03 04 05 06 07 08 09 11 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 41 42 43 45 46 47 48 49 51 52 53 59 61 62 63 64 69 71 72 73 74 81 82 83 84 92 93","OSGB","Jassargus pseudocellaris","NHMSYS0020977455"
"TR","03 04 14 24 33","OSGB","Jassargus pseudocellaris","NHMSYS0020977455"
"HP","50 60","OSGB","Aphrodes diminuta","NHMSYS0020977552"
"HU","24 25 31 34 35 36 37 42 43 44 45 46 69","OSGB","Aphrodes diminuta","NHMSYS0020977552"
"HX","62","OSGB","Aphrodes diminuta","NHMSYS0020977552"
"HY","20 21 22 30 31 32 33 34 40 41 42 43 44 45 50 51 52 53 54 55 60 61 62 63 64 73 74 75","OSGB","Aphrodes diminuta","NHMSYS0020977552"
"ND","04 05 06 07 14 15 16 17 23 24 25 26 27 28 29 33 34 35 36 37 38 39 47 48 49","OSGB","Aphrodes diminuta","NHMSYS0020977552"
"SK","68 69 78 90 91 92 99","OSGB","Euides basilinea","NHMSYS0020977611"
"SN","20 30 31 40 50","OSGB","Euides basilinea","NHMSYS0020977611"
"SE","18 19 27 28 30 32 33 34 35 36 37 40 41 42 43 44 45 46 47 51 52 53 54 55 56 57 58 60 61 62 63 64 65 70 71 72 73 74 75 77 82 84 92","OSGB","Euides basilinea","NHMSYS0020977611"
"SS","48 49 58 59 68 69 78 79 87","OSGB","Euides basilinea","NHMSYS0020977611"
"ST","26 27 36 37 38 39 48 49 58 59 67 69","OSGB","Euides basilinea","NHMSYS0020977611"
"SO","21 32 40 50 51 60 61 62 71 73 74","OSGB","Euides basilinea","NHMSYS0020977611"
"SP","40 41 50 51 60 62 86 87 88 96 97 98 99","OSGB","Euides basilinea","NHMSYS0020977611"
"SZ","08 09 19 29 38 39 49 58 59 68 69 79 89","OSGB","Euides basilinea","NHMSYS0020977611"
"TA","02 05 11 12 13 14 15 21 22 23 24 30 31 32 33 40 41","OSGB","Euides basilinea","NHMSYS0020977611"
"SU","00 01 10 11 20 21 22 30 31 32 40 41 47 49 50 51 59 60 70 80","OSGB","Euides basilinea","NHMSYS0020977611"
"SY","78 88 89 98 99","OSGB","Euides basilinea","NHMSYS0020977611"
"TL","07 08 09 15 16 17 18 19 26 27 28 29 34 36 37 38 39 44 45 46 47 48 49 50 55 56 57 58 59 66 67 68 69 77 78 80 87 90 91","OSGB","Euides basilinea","NHMSYS0020977611"
"TM","00 07 09 17 19 21 23 24 28 29 34 35 38 39 45 46 47 48 49 57 58 59","OSGB","Euides basilinea","NHMSYS0020977611"
"TQ","00 27 28 37 38 48 57 58 67 68 75 76 77 78 79 86 87 88 89 91 93 94 96 97 98 99","OSGB","Euides basilinea","NHMSYS0020977611"
"TR","01 02 03 04 05 06 07 09 12 13 14 15 23 24 25 26 27 33 34 35 36 37 46 47","OSGB","Euides basilinea","NHMSYS0020977611"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB","Euides basilinea","NHMSYS0020977611"
"NZ","20 21","OSGB","Euides basilinea","NHMSYS0020977611"
"TF","00 01 02 10 11 12 13 20 21 22 24 29 30 31 32 33 40 41 42 50 51 52 55 56 57 58 63 64 73 74 84 92 94","OSGB","Euides basilinea","NHMSYS0020977611"
"HU","28 38 45","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"NH","19 28 29 38 39 48 49 52 53 54 62 63 64 70 72 73 74 75 80 81 82 83 84 85 90 91 92 93 94 95","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"NJ","01 02 03 04 05 06 11 12 13 14 15 16 21 22 23 24 25 26 30 32 33 34 35 36 41 42 43 44 45 46 54","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"NN","11 12 20 22 24 30 31 35 36 40 41 45 46 50 51 52 53 55 59 60 62 63 64 66 68 70 71 72 73 74 75 76 77 79 80 81 82 83 84 86 90 91 93 94 95 96","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"NO","00 02 03 04 05 06 10 11 12 13 14 15 20 23 24 25 34 35 39 45","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"NS","29 39 45 46 47 48 49 55 56 57 58 59 65 66 67 68 69 74 75 76 77 78 79 83 84 85 86 87 88 89 93 96 97 98 99","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"NT","03 06 07 08 09 16 17 18 19 26 29 40 60 70 80 81","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"NY","02 04 07 13 14 15 16 17 18 22 23 24 25 26 27 32 33 34 35 36 37 38 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 62 63 65 66 67 68 69 70 71 76 77 78 79 86 87 89 95 96 99","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"NZ","60 61 70 71 80 81 90","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"SD","56 57 64 66 67 74 76 77 81 85 86 87 91 95 96 97 98","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"SE","00 05 06 49 58 59 60 68 69 70 71 78 79 80 83 88 89 90 98 99","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"HY","10 20 30 31 32 40 42 43 54","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"NC","01 02 03 10 11 12 13 14 20 21 22 23 24 25 26 30 31 32 33 34 35 40 41 43 44 45 52 54","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"ND","05 06 07 17 19 23 28 29 33 39 47 48 49","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"SK","06 19 28 69 79 87 89","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"SM","80 90 91 93","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"SN","00 03 10 14 15 20 21 23 24 25 30 31 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"SO","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 30 37 39 40 50 51 60 61 62 73","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"SS","19 48 49 58 59 68 69 75 79 88 89 98 99","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"ST","19 49 59","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"SU","11 20 21 76 84 93","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"TF","09","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"SJ","00 01 02 03 04 05 10 11 12 13 14 15 23 24 25 26 30 32 33 34 35 36 37 38 42 43 44 45 46 47 53 54 55 56 57 58 59 63 64 65 66 67 68 72 74 75 76 77 78 79 83 86 87 88","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"SH","13 23 32 33 34 38 43 44 45 47 48 49 50 51 52 53 54 55 56 60 61 62 63 64 65 66 67 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93 94 95 96","OSGB","Nothodelphax distincta","NHMSYS0021123051"
"TQ","67 77 78 79 80 81 82 86 87 88 89 96 97 98 99","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"TR","06 07 09 12 16 26 27 33 36 37 46 47","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"HX","62","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"HY","20 21 22 30 31 32 33 40 41 42 43 50 51 53 54 62 63","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"ND","04 05 06 07 14 15 16 23 24 25 26 27 29 33 34 35 36 37 38 39 48 49","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"SD","16 17 20 26 30 31 32 33 34 35 36 42 44 45","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"SH","12 22 23 27 28 32 33 36 37 38 39 43 45 46 47 48 50 52 53 57 58 61 67 68 77 78 87 88","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"SJ","08 18 28 29","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"SN","58 59 68 69","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"TF","33 42 43 44 51 52 55 56 57 58 63 64 73 74 84 94","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"TG","04 24 33 40 50 51","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"TL","70 80 81 82 90 91 92 93","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"TM","00 01 02 03 11 12 13 21 22 23 24 33 34 35 44 45 46 47 57 58 59","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"HP","60","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"HU","25 34 35 36 37 42 43 44 45 46 69","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"SY","78 88 98 99","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"SZ","08 09 19 29 38 39 49 59 68 69 79 89","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"SU","00 10 11 20 21 30 31 40 41 50 51 60 70","OSGB","Aphrodes aestuarina","NHMSYS0021123104"
"SZ","68","OSGB","Henschia collina","NHMSYS0021123114"
"SE","60 68 69 79 88 89 98 99","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NJ","00 01 02 03 04 10 11 12 13","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NL","57 79","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NM","16 19 24 29 37 38 59 70 71 80 81 82 83 90 91 93","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NN","00 02 11 13 21 23 32 33 41 42 43 44 54 59 61 67 68 69 72 74 75 79 82 86 89 94 95 96 99","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NO","02 03 04 06 08 09 11 12 13 14 15 17 18 19 23 24 25 27 28 34 35 45","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NR","26 36 39 46 77 78 79 88 89 97 98 99","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NS","29","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NX","84 92 93 95 96","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NY","04 05 06 15 16 25 26 36","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NZ","50 51 52 60 61 70 71 80 81 90","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"TL","03 04 05 06 08 09 11 13 14 15 16 22 23 24 25 31 32 42 45 46 54 66 67 69 77 78 79 87 88 89 98 99","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"SH","54 55 63 64 65 66 71 72 74 75 83 84","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"SJ","60 80 90","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"SK","00 69 80 90 91","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"SO","31 32 33 34 35 36 41 42 43 44 45 46 48 52 53 54 55 56 58 63 64 65 66 67 69 74 76 77 78 79 85 86 87 88 89 91 95 96 97 98 99","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"SP","00 01 02 03 06 07 08 09 10 11 12 13 17 18 20 21 22 27 28 30 31 32 33 40 41 42 43 44 50 51 52 60 61 62 63 70 83 84 85 86 89 92 93 94 95 96 98 99","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"ST","99","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"SU","00 09 10 11 20 21 28 29 30 31 32 36 39 40 41 42 46 49 50 51 56 57 58 59 60 61 66 67 68 69 70 71 72 73 75 76 77 78 79 80 81 82 83 84 85 86 87 90 91 92 93 94 95 96 97 98","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"SY","58 68 78 87 88 89 97 98 99","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"SZ","07 08 09 19 29 38 39 47 48 49 57 58 59 68 69 79 89","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"TA","09","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"TF","01 60 61 62 70 71 72 73 80 81 82 83 90 91 92 93 94","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"TG","00 01 02 03 04 10 11 12 13 20 21 22 23 30 31 32 40 41 50","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NC","10 11","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NF","81 82 83 95","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NG","13 15 23 31 40 45 46 47 63 64 73 74 75 79 80 84 85 86 94 95 96 97","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"NH","01 02 03 04 05 06 07 08 13 14 15 16 17 19 23 24 26 27 28 29 31 38 41 42 43 44 47 48 49 52 53 54 63 70 73 80 81 82 83 84 90 91 92 93 94","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"TQ","00 01 03 04 05 06 08 10 11 13 14 15 16 17 21 22 23 25 26 27 28 30 31 32 33 34 35 36 40 41 42 43 44 45 46 47 50 51 52 53 55 56 61 62 63 65 66 71 72 73 80 81 82 83 93","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"TM","07 08 09 17 19 23 24 28 29 34 35 38 39 45 46 47 48 49 57 58 59","OSGB","Wagneripteryx germari","NHMSYS0021126439"
"TR","01 02","OSGB","Anoscopus duffieldi","NHMSYS0021126445"
"SE","00 01 02 03 04 10 11 12 13 14 15 20 21 23 24 25 26 30 39 46 67 70 76 77 80 81 83 84 85 86 87 90 91 93 94 95 96 97","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SD","20 31 32 33","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SM","50 70 72 80 90","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SH","98","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SJ","10 11 12 18 20 21 22 23 29 30 31 32 33 34 40 41 42 43 50 51 52 53 60 61 62 71 72 80","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SK","05 06 07 08 09 15 16 17 18 19 20 25 26 27 28 29 40 50 79 86 87 89 90 91 92 93 94 96 97","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SR","89 99","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SS","09 10 11 14 19 38 39 42 43 44 48 49 53 58 59 68 69 77 78 79 87 88","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"ST","16 20 21 24 25 26 27 30 35 36 37 38 39 40 41 42 43 48 49 50 51 52 53 57 58 59 60 61 62 63 64 65 67 68 69 70 71 72 73 74 75 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SU","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SW","32 33 42 43 44 52 53 54 61 62 63 64 65 71 75 76 81 82 86 87 93 94 97 98","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SX","03 04 05 08 09 14 15 18 19 25 44 54 63 64 73 83 84 85 86 95 96 97","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SY","07 18 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"TA","06 07 10 16 17 26 27","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"TF","00 01 02 04 06 07 09 10 15 16 17 18 19 25 26 27 36 37 38 46 47 52 55 56 60 61 62 63 64 70 71 72 73 74 80 83 84 94","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SN","00 10 20 30 31 40 50","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SO","19 25 26 27 28 29 36 37 38 39 46 47 48 49 50 51 57 58 59 60 61 68 69 70 71 79 80 81 89 90 91 92","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"SP","00 01 02 03 07 08 10 11 12 13 17 18 19 20 21 22 23 26 27 28 29 30 31 32 33 34 37 39 40 41 42 43 44 48 49 50 51 52 53 54 60 61 70 76 80 81 82 90 91 92 93 94 95 96 99","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"TM","02 03 05 07 12 13 14 15 23 24 25 34 35 44 45 46 47 48 57 58 59","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 14 15 16 17 18 19 20 21 22 25 26 27 28 29 30 31 35 36 37 38 39 40 41 42 45 46 47 48 49 50 51 52 55 56 57 58 59 60 61 62 63 64 65 66 67 69 70 71 72 73 75 76 77 78 80 81 82 83 84 85 86 87 89 91 92 93 94 95 96","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"TR","01 02 03 04 05 06 07 12 13 14 15 23 24 25 27 33 34 35 37 46 47","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"TV","49 59 69","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"TL","00 01 02 03 04 05 09 10 11 12 13 14 15 16 20 21 22 23 24 30 31 32 33 34 35 40 41 42 43 44 45 46 50 52 53 54 55 56 60 66 67 69 70 77 78 79 81 84 87 88 89 92 98 99","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"TG","03 04 14 24 33 40 41 50 51","OSGB","Kosswigianella exigua","NHMSYS0021126451"
"NC","10 15 16 24 26 27 42 51 53 54 60 61 63 64 65 71 73 74 75 76 80 81 82 83 84 85 92 93 94 95","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"HW","83","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NH","00 01 02 03 04 05 06 07 08 11 12 13 14 15 16 17 22 23 24 26 27 28 29 31 34 35 38 40 41 42 43 44 47 48 49 50 52 53 54 63 70 73 80 81 82 83 84 90 91 92 93 94","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"ND","03 04 05 14 19 24","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NF","81 82 83 95","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NG","13 15 23 31 40 63 64 73 74 75 79 80 84 85 86 91 94 95 96 97","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SN","00 10 14 20 30 31 40 41 46 50 57 58 59 68 69 70 80","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SO","00 10 11 12 19 20 21 29 30 37 39 40 50 51 56 60 61 62 66 67 73 74 75 76 77 78 79 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 25 26 27 28 29 30 31 32 33 34 36 37 38 39 40 41 42 43 44 45 46 47 49 50 51 52 57 59 60 61 62 63 64 70 71 72 73 80 82 83 84 86 87 88 90 91 92 97 98 99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SR","99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SS","10 11 14 19 20 21 22 31 32 40 41 42 43 44 48 49 52 53 54 58 59 63 64 68 69 74 75 77 78 79 84 87 88 89 94 96 97 98 99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"ST","01 03 04 06 07 08 09 11 13 14 16 17 18 19 21 25 26 27 28 29 30 37 38 39 49 59 80 81 83 84 85 86 90 91 92 93 94 95 96 97 98 99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SU","00 01 02 03 04 05 06 09 10 11 12 13 14 15 16 19 20 21 22 23 24 25 26 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 62 65 66 67 68 69 70 72 73 74 75 76 77 78 79 80 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SV","81 91","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SW","32 33 42 43 44 52 53 54 61 62 63 64 65 71 72 74 75 76 81 82 83 86 87 93 94 97 98","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SX","03 04 05 08 09 14 15 18 19 25 35 44 45 46 47 54 55 56 64 65 73 74 76 77 83 84 85 86 87 88 95 96 97 98 99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SY","08 09 18 19 28 29 39 49 58 67 68 77 78 87 88 89 97 98 99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"TA","04 08 09","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"TF","00 01 02 03 05 06 07 09 10 11 12 13 15 16 17 18 19 20 22 25 26 27 36 37 38 41 46 47","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"TL","00 01 06 07 08 09 10 11 15 16 17 18 19 20 21 25 26 27 28 29 30 31 34 35 36 37 38 40 46 47 48 49 50 57 58 62 63 64 65 73 74 75 80 85 90 94 95","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"TM","00 04 16 26 36","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"TQ","00 01 03 04 05 06 07 08 09 10 11 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 35 36 37 38 39 40 41 42 45 46 47 48 49 50 51 52 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"TR","01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 34 35 36 37","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"TV","49 59","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NZ","40 41 42 43 44 50 51 52 53 60 61 62 70 71 72 80 81 90 91","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SC","17 36","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SD","09 17 18 26 27 28 37 38 45 46 47 48 49 56 57 58 59","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SE","01 02 03 04 11 12 13 14 15 20 21 22 23 24 25 26 30 31 32 33 34 40 41 42 43 44 45 46 50 51 52 53 54 55 56 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 78 79 80 81 83 88 89 90 91 98 99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SH","12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 61 63 64 65 66 67 68 71 72 74 75 76 77 78 83 84 87 88 97 98","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NJ","01 02 03 04 11 12 13 40 50 60 81 91","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NL","57 79","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NM","16 19 24 29 37 38 59 89 99","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NN","09 39 49 69 72 74 75 76 79 82 83 85 86 91 93 94 95 96","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NO","01 02 03 04 05 06 10 11 12 13 14 15 16 19 20 21 22 23 24 25 26 27 32 33 34 35 36 39 42 43 44 45 49 54 55 57 58 59","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NT","17 26 27 36 37 39 43 46 47 57 73 77","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NW","95","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"NX","03 04 14 24 33 43 44","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SJ","07 08 10 17 18 20 21 22 31 32 33 34 40 41 50 51 60 80","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SK","01 08 10 12 13 20 21 23 24 28 29 30 31 33 34 35 36 37 38 39 40 41 42 44 45 46 47 48 49 50 51 55 57 58 59 60 62 67 68 69 70 72 79 80 82 83 86 87 88 89 90 91 92 93 94 95 96 97","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SM","80 90","OSGB","Linnavuoriana sexmaculata","NHMSYS0021126457"
"SR","89 99","OSGB","Macropsis cerea","NHMSYS0021126463"
"ST","07 09 18 19 21 22 23 24 28 29 32 33 34 35 38 39 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 58 60 61 62 64 67 68 69 70 71 73 74 80 81 82 90 92 93 95","OSGB","Macropsis cerea","NHMSYS0021126463"
"SU","00 01 03 05 09 10 11 12 13 14 15 16 19 20 21 22 23 26 29 30 31 32 33 34 36 38 39 40 41 42 43 44 46 47 48 49 50 51 52 53 56 57 58 59 60 61 62 66 67 68 69 70 71 72 73 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Macropsis cerea","NHMSYS0021126463"
