code,taxon,tvk
3,Spiraea japonica,NHMSYS0000463915
4,Spiranthes aestivalis,NHMSYS0000463929
2,Spiranthes spiralis,NHMSYS0000463932
2,Spirodela polyrhiza,NHMSYS0000463934
3,Sporobolus africanus,NHMSYS0000463937
2,Stellaria media,NHMSYS0000464009
3,Stellaria nemorum subsp. nemorum,NHMSYS0000464010
2,Stellaria pallida,NHMSYS0000464011
2,Stellaria palustris,NHMSYS0000464012
3,Sternbergia lutea,NHMSYS0000464019
2,Suaeda vera,NHMSYS0000464067
2,Symphoricarpos albus,NHMSYS0000464104
4,Symphoricarpos microphyllus,NHMSYS0000464105
3,Symphytum asperum,NHMSYS0000464109
4,Symphytum asperum x caucasicum,NHMSYS0000464110
4,Symphytum bulbosum,NHMSYS0000464112
3,Symphytum caucasicum,NHMSYS0000464113
2,Symphytum officinale subsp. officinale,NHMSYS0000464115
3,Tamarix africana,NHMSYS0000464144
3,Tanacetum macrophyllum,NHMSYS0000464152
1,Tanacetum parthenium,NHMSYS0000464153
4,Taraxacum acutum,NHMSYS0000464165
4,Taraxacum adiantifrons,NHMSYS0000464167
4,Taraxacum akteum,NHMSYS0000464169
4,Taraxacum alatum,NHMSYS0000464170
4,Taraxacum altissimum,NHMSYS0000464171
4,Taraxacum angustisquameum,NHMSYS0000464173
4,Taraxacum arenastrum,NHMSYS0000464175
4,Taraxacum aurosulum,NHMSYS0000464177
4,Taraxacum berthae,NHMSYS0000464179
4,Taraxacum brachyglossum,NHMSYS0000464181
4,Taraxacum breconense,NHMSYS0000464182
4,Taraxacum caledonicum,NHMSYS0000464183
4,Taraxacum cambricum,NHMSYS0000464184
4,Taraxacum celticum,NHMSYS0000464187
4,Taraxacum cherwellense,NHMSYS0000464188
4,Taraxacum clovense,NHMSYS0000464191
4,Taraxacum commixtum,NHMSYS0000464193
4,Taraxacum cordatum,NHMSYS0000464194
4,Taraxacum cornubiense,NHMSYS0000464195
4,Taraxacum cymbifolium,NHMSYS0000464200
4,Taraxacum dahlstedtii,NHMSYS0000464201
4,Taraxacum degelii,NHMSYS0000464202
4,Taraxacum dilatatum,NHMSYS0000464204
4,Taraxacum dunense,NHMSYS0000464206
4,Taraxacum duplidentifrons,NHMSYS0000464208
4,Taraxacum edmondsonianum,NHMSYS0000464209
4,Taraxacum euryphyllum,NHMSYS0000464215
4,Taraxacum fulgidum,NHMSYS0000464218
4,Taraxacum fusciflorum,NHMSYS0000464219
4,Taraxacum geirhildae,NHMSYS0000464220
4,Taraxacum haematicum,NHMSYS0000464223
4,Taraxacum haworthianum,NHMSYS0000464225
4,Taraxacum hesperium,NHMSYS0000464228
4,Taraxacum hexhamense,NHMSYS0000464229
4,Taraxacum hirsutissimum,NHMSYS0000464231
4,Taraxacum inane,NHMSYS0000464234
4,Taraxacum inopinatum,NHMSYS0000464236
4,Taraxacum insigne,NHMSYS0000464237
4,Taraxacum interveniens,NHMSYS0000464238
4,Taraxacum intumescens,NHMSYS0000464239
4,Taraxacum lacerifolium,NHMSYS0000464240
4,Taraxacum laciniosifrons,NHMSYS0000464241
4,Taraxacum lamprophyllum,NHMSYS0000464243
4,Taraxacum lancastriense,NHMSYS0000464244
4,Taraxacum latisectum,NHMSYS0000464246
4,Taraxacum latissimum,NHMSYS0000464247
4,Taraxacum lepidum,NHMSYS0000464248
4,Taraxacum lingulatum,NHMSYS0000464251
4,Taraxacum longisquameum,NHMSYS0000464252
4,Taraxacum luteum,NHMSYS0000464254
4,Taraxacum maculatum,NHMSYS0000464256
4,Taraxacum maculosum,NHMSYS0000464258
4,Taraxacum margettsii,NHMSYS0000464259
4,Taraxacum marklundii,NHMSYS0000464260
4,Taraxacum melanthoides,NHMSYS0000464261
4,Taraxacum necessarium,NHMSYS0000464264
4,Taraxacum nietoi,NHMSYS0000464265
4,Taraxacum nigridentatum,NHMSYS0000464266
4,Taraxacum obliquum,NHMSYS0000464267
4,Taraxacum oellgaardii,NHMSYS0000464271
1,Taraxacum officinale agg.,NHMSYS0000464272
4,Taraxacum olgae,NHMSYS0000464273
4,Taraxacum pachymerum,NHMSYS0000464274
4,Taraxacum pallidipes,NHMSYS0000464275
4,Taraxacum palustrisquameum,NHMSYS0000464276
4,Taraxacum parnassicum,NHMSYS0000464277
4,Taraxacum placidum,NHMSYS0000464281
4,Taraxacum polyhamatum,NHMSYS0000464282
4,Taraxacum porteri,NHMSYS0000464283
4,Taraxacum procerisquameum,NHMSYS0000464284
4,Taraxacum proximiforme,NHMSYS0000464286
4,Taraxacum proximum,NHMSYS0000464287
4,Taraxacum pseudolarssonii,NHMSYS0000464289
4,Taraxacum pseudonordstedtii,NHMSYS0000464290
4,Taraxacum pycnostictum,NHMSYS0000464292
4,Taraxacum quadrans,NHMSYS0000464293
4,Taraxacum rhamphodes,NHMSYS0000464296
4,Taraxacum richardsianum,NHMSYS0000464297
4,Taraxacum rubellum,NHMSYS0000464298
4,Taraxacum rubrisquameum,NHMSYS0000464299
4,Taraxacum sagittipotens,NHMSYS0000464300
4,Taraxacum sahlinianum,NHMSYS0000464301
4,Taraxacum sarniense,NHMSYS0000464302
4,Taraxacum scoticum,NHMSYS0000464303
4,Taraxacum sellandii,NHMSYS0000464314
4,Taraxacum serpenticola,NHMSYS0000464316
4,Taraxacum stereodes,NHMSYS0000464324
4,Taraxacum subbracteatum,NHMSYS0000464325
4,Taraxacum subcyanolepis,NHMSYS0000464326
4,Taraxacum subhamatum,NHMSYS0000464328
4,Taraxacum subnaevosum,NHMSYS0000464332
4,Taraxacum tamesense,NHMSYS0000464336
4,Taraxacum tortilobum,NHMSYS0000464339
4,Taraxacum trilobatum,NHMSYS0000464340
4,Taraxacum tumentilobum,NHMSYS0000464341
4,Taraxacum undulatiflorum,NHMSYS0000464343
4,Taraxacum undulatum,NHMSYS0000464344
4,Taraxacum vastisectum,NHMSYS0000464345
4,Taraxacum webbii,NHMSYS0000464346
4,Taraxacum xanthostigma,NHMSYS0000464347
4,Taraxacum xiphoideum,NHMSYS0000464348
2,Teesdalia nudicaulis,NHMSYS0000464359
3,Telekia speciosa,NHMSYS0000464361
2,Tellima grandiflora,NHMSYS0000464365
3,Tephroseris integrifolia subsp. integrifolia,NHMSYS0000464372
3,Tephroseris integrifolia subsp. maritima,NHMSYS0000464373
3,Tetragonia tetragonioides,NHMSYS0000464380
4,Thalictrum delavayi,NHMSYS0000464386
4,Thermopsis montana,NHMSYS0000464409
2,Thuja plicata,NHMSYS0000464436
2,Thymus polytrichus,NHMSYS0000464447
2,Tilia cordata,NHMSYS0000464454
4,Tilia platyphyllos subsp. cordifolia,NHMSYS0000464455
2,Tofieldia pusilla,NHMSYS0000464469
2,Tolmiea menziesii,NHMSYS0000464471
3,Torilis arvensis,NHMSYS0000464491
2,Torilis nodosa,NHMSYS0000464493
2,Trachycarpus fortunei,NHMSYS0000464504
2,Trachystemon orientalis,NHMSYS0000464510
3,Tradescantia fluminensis,NHMSYS0000464512
2,Tragopogon pratensis subsp. minor,NHMSYS0000464517
3,Tragopogon pratensis subsp. pratensis,NHMSYS0000464519
4,Tragus australianus,NHMSYS0000464521
4,Tragus berteronianus,NHMSYS0000464522
4,Tragus racemosus,NHMSYS0000464523
2,Trifolium campestre,NHMSYS0000464564
4,Trifolium echinatum,NHMSYS0000464565
3,Trifolium fragiferum subsp. bonannii,NHMSYS0000464567
3,Trifolium fragiferum subsp. fragiferum,NHMSYS0000464568
4,Trifolium hybridum subsp. elegans,NHMSYS0000464573
3,Trifolium hybridum subsp. hybridum,NHMSYS0000464574
2,Trifolium ochroleucon,NHMSYS0000464580
2,Tripleurospermum inodorum,NHMSYS0000464606
2,Tripleurospermum maritimum,NHMSYS0000464607
2,Trisetum flavescens,NHMSYS0000464618
2,Tristagma uniflorum,NHMSYS0000464624
3,Tropaeolum speciosum,NHMSYS0000464642
2,Ulex gallii,NHMSYS0000464695
4,Ulex gallii x minor,NHMSYS0000464696
2,Ulmus glabra,NHMSYS0000464701
3,Ulmus glabra subsp. glabra,NHMSYS0000464702
3,Ulmus glabra subsp. montana,NHMSYS0000464703
4,Ulmus laevis,NHMSYS0000464705
3,Ulmus minor subsp. minor,NHMSYS0000464708
3,Ulmus minor subsp. sarniensis,NHMSYS0000464711
4,Urochloa panicoides,NHMSYS0000464730
2,Urtica dioica subsp. dioica,NHMSYS0000464736
3,Utricularia australis,NHMSYS0000464741
3,Utricularia ochroleuca,NHMSYS0000464747
3,Utricularia stygia,NHMSYS0000464748
3,Vaccaria hispanica,NHMSYS0000464752
2,Valerianella carinata,NHMSYS0000464763
3,Valerianella rimosa,NHMSYS0000464767
4,Verbascum chaixii,NHMSYS0000464792
3,Verbascum pulverulentum,NHMSYS0000464794
4,Verbascum pyramidatum,NHMSYS0000464795
4,Verbascum speciosum,NHMSYS0000464797
3,Verbena rigida,NHMSYS0000464808
2,Veronica filiformis,NHMSYS0000464816
3,Veronica fruticans,NHMSYS0000464817
2,Veronica hederifolia subsp. hederifolia,NHMSYS0000464821
2,Veronica hederifolia subsp. lucorum,NHMSYS0000464822
2,Veronica persica,NHMSYS0000464828
2,Veronica polita,NHMSYS0000464829
3,Veronica repens,NHMSYS0000464830
3,Veronica serpyllifolia subsp. serpyllifolia,NHMSYS0000464833
3,Veronica spicata subsp. spicata,NHMSYS0000464834
2,Viburnum rhytidophyllum,NHMSYS0000464843
3,Vicia sativa subsp. sativa,NHMSYS0000464863
2,Vicia tetrasperma,NHMSYS0000464865
2,Vinca difformis,NHMSYS0000464871
3,Viola canina subsp. canina,NHMSYS0000464881
3,Viola canina subsp. montana,NHMSYS0000464883
3,Viola kitaibeliana,NHMSYS0000464887
3,Viola lactea,NHMSYS0000464888
2,Viola lutea,NHMSYS0000464889
4,Viola palustris subsp. juressi,NHMSYS0000464892
3,Viola palustris subsp. palustris,NHMSYS0000464893
3,Viola persicifolia,NHMSYS0000464895
2,Viola reichenbachiana,NHMSYS0000464896
2,Viola riviniana,NHMSYS0000464897
3,Viola rupestris,NHMSYS0000464900
3,Viola tricolor subsp. curtisii,NHMSYS0000464902
3,Viola tricolor subsp. tricolor,NHMSYS0000464904
3,Vulpia ciliata subsp. ambigua,NHMSYS0000464940
4,Vulpia ciliata subsp. ciliata,NHMSYS0000464941
3,Vulpia fasciculata,NHMSYS0000464943
2,Vulpia myuros,NHMSYS0000464947
3,Wahlenbergia hederacea,NHMSYS0000464951
2,Watsonia borbonica,NHMSYS0000464975
2,Weigela florida,NHMSYS0000464990
3,Wolffia arrhiza,NHMSYS0000465064
3,Woodsia ilvensis,NHMSYS0000465076
4,Yushania anceps,NHMSYS0000465214
3,Zannichellia palustris subsp. palustris,NHMSYS0000465217
3,Zantedeschia aethiopica,NHMSYS0000465223
4,Zizania latifolia,NHMSYS0000465242
4,Cotoneaster ellipticus nom. inval.,NHMSYS0000465515
4,Rosa 'Hollandica' nom. nud.,NHMSYS0000466078
3,Pinus pinaster subsp. pinaster,NHMSYS0000494878
3,Fraxinus angustifolia,NHMSYS0000523231
2,Limonium binervosum agg.,NHMSYS0000523253
3,Vicia pannonica subsp. pannonica,NHMSYS0000523313
4,Vicia pannonica subsp. striata,NHMSYS0000523318
2,Festuca rubra agg.,NHMSYS0000523323
4,Taraxacum gotlandicum,NHMSYS0000840622
4,Rubus macrophyllus,NHMSYS0000840633
4,Rubus mucronulatus,NHMSYS0000840634
4,Rubus radula,NHMSYS0000840635
4,Rubus pedemontanus,NHMSYS0000840636
4,Hieracium northroense,NHMSYS0000840637
4,Hieracium sublepistoides,NHMSYS0000840642
4,Hieracium zetlandicum,NHMSYS0000840645
4,Hieracium cambricogothicum,NHMSYS0000840653
4,Rubus subintegribasis,NHMSYS0000840654
4,Rubus rubriflorus,NHMSYS0000840656
4,Hieracium pollinarioides,NHMSYS0000840657
4,Rubus drejeri,NHMSYS0000840658
4,Rubus arrhenii,NHMSYS0000840659
4,Rubus canterburiensis,NHMSYS0000840660
4,Hieracium pseudosarcophyllum,NHMSYS0000840661
4,Taraxacum lucidum,NHMSYS0000840662
4,Hieracium drummondii,NHMSYS0000840663
4,Taraxacum aequilobum,NHMSYS0000840664
4,Rubus patuliformis,NHMSYS0000840665
4,Rubus thurstonii,NHMSYS0000840666
4,Hieracium grovesii,NHMSYS0000840667
4,Rubus daveyi,NHMSYS0000840668
4,Rubus radulicaulis,NHMSYS0000840669
4,Hieracium gothicoides,NHMSYS0000840671
4,Taraxacum exacutum,NHMSYS0000840680
4,Rubus lintonii,NHMSYS0000840681
4,Hieracium fratrum,NHMSYS0000840682
4,Hieracium longilobum,NHMSYS0000840683
4,Rubus pictorum,NHMSYS0000840684
4,Rubus silvaticus,NHMSYS0000840685
4,Rubus metallorum,NHMSYS0000840686
4,Taraxacum atactum,NHMSYS0000840687
4,Rubus acutifrons,NHMSYS0000840688
4,Rubus scaber,NHMSYS0000840689
4,Taraxacum faeroense,NHMSYS0000840690
4,Hieracium pseudoleyi,NHMSYS0000840691
4,Rubus heterobelus,NHMSYS0000840692
4,Hieracium breve,NHMSYS0000840707
4,Hieracium itunense,NHMSYS0000840708
4,Taraxacum scanicum,NHMSYS0000840709
4,Taraxacum subundulatum,NHMSYS0000840710
4,Taraxacum pannulatiforme,NHMSYS0000840711
4,Taraxacum sublaeticolor,NHMSYS0000840712
4,Taraxacum hamatulum,NHMSYS0000840713
4,Taraxacum hamatum,NHMSYS0000840714
4,Taraxacum aberrans,NHMSYS0000840715
4,Rubus latifolius,NHMSYS0000840717
4,Hieracium placerophylloides,NHMSYS0000840718
4,Hieracium pellucidum,NHMSYS0000840719
4,Hieracium sommerfeltii,NHMSYS0000840720
4,Hieracium pseudocurvatum,NHMSYS0000840725
4,Hieracium macrocarpum,NHMSYS0000840726
4,Rubus scabripes,NHMSYS0000840727
4,Taraxacum landmarkii,NHMSYS0000840728
4,Taraxacum hamatiforme,NHMSYS0000840729
4,Rubus peninsulae,NHMSYS0000840732
4,Taraxacum pannucium,NHMSYS0000840733
4,Rubus adenoleucus,NHMSYS0000840734
4,Taraxacum pannulatum,NHMSYS0000840735
4,Hieracium linguans,NHMSYS0000840736
4,Rubus silurum,NHMSYS0000840739
4,Taraxacum wallonicum,NHMSYS0000840740
4,Taraxacum drucei,NHMSYS0000840741
4,Taraxacum tanylepis,NHMSYS0000840742
4,Hieracium uiginskyense,NHMSYS0000840743
4,Rubus praetextus,NHMSYS0000840744
4,Taraxacum hamiferum,NHMSYS0000840745
4,Hieracium carneddorum,NHMSYS0000840746
4,Hieracium subplanifolium,NHMSYS0000840747
4,Hieracium basalticola,NHMSYS0000840748
4,Rubus leptadenes,NHMSYS0000840749
4,Taraxacum nordstedtii,NHMSYS0000840750
4,Taraxacum tenebricans,NHMSYS0000840751
4,Hieracium fulvocaesium,NHMSYS0000840752
4,Hieracium oistophyllum,NHMSYS0000840753
4,Taraxacum boekmanii,NHMSYS0000840754
4,Taraxacum laeticolor,NHMSYS0000840756
4,Hieracium substrigosum,NHMSYS0000840757
4,Rubus tresidderi,NHMSYS0000840758
4,Taraxacum unguilobum,NHMSYS0000840759
4,Taraxacum britannicum,NHMSYS0000840760
4,Hieracium praethulense,NHMSYS0000840761
4,Hieracium riddelsdellii,NHMSYS0000840762
4,Rubus dobuniensis,NHMSYS0000840763
4,Hieracium uisticola,NHMSYS0000840764
4,Taraxacum ekmanii,NHMSYS0000840765
4,Rubus rudis,NHMSYS0000840766
4,Rubus anglofuscus,NHMSYS0000840767
4,Rubus regillus,NHMSYS0000840768
4,Rubus fuscicaulis,NHMSYS0000840770
4,Taraxacum lacistophyllum,NHMSYS0000840771
4,Hieracium sarcophylloides,NHMSYS0000840772
4,Rubus salteri,NHMSYS0000840774
4,Hieracium caesiomurorum,NHMSYS0000840775
4,Hieracium neocoracinum,NHMSYS0000840776
4,Rubus sneydii,NHMSYS0000840777
4,Hieracium eboracense,NHMSYS0000840778
4,Hieracium latobrigorum,NHMSYS0000840779
4,Rubus neomalacus,NHMSYS0000840780
4,Rubus pydarensis,NHMSYS0000840781
4,Rubus hyposericeus,NHMSYS0000840782
4,Rubus curvidens,NHMSYS0000840784
4,Rubus varvicensis,NHMSYS0000840786
4,Taraxacum fulviforme,NHMSYS0000840788
4,Taraxacum croceiflorum,NHMSYS0000840790
4,Taraxacum expallidiforme,NHMSYS0000840791
4,Rubus tenuiarmatus,NHMSYS0000840792
4,Taraxacum naevosiforme,NHMSYS0000840794
4,Hieracium pseudostenstroemii,NHMSYS0000840795
4,Rubus pampinosus,NHMSYS0000840796
4,Rubus subinermoides,NHMSYS0000840797
4,Rubus pruinosus,NHMSYS0000840798
4,Hieracium chloranthum,NHMSYS0000840799
4,Hieracium australius,NHMSYS0000840800
4,Hieracium pseudanglicum,NHMSYS0000840801
4,Taraxacum laticordatum,NHMSYS0000840802
4,Rubus allegheniensis,NHMSYS0000840804
4,Taraxacum argutum,NHMSYS0000840806
4,Taraxacum sinuatum,NHMSYS0000840808
4,Rubus incurvatiformis,NHMSYS0000840809
4,Taraxacum planum,NHMSYS0000840810
4,Hieracium britanniciforme,NHMSYS0000840811
4,Hieracium molybdochroum,NHMSYS0000840812
4,Rubus boraeanus,NHMSYS0000840818
4,Hieracium scarpicum,NHMSYS0000840819
4,Hieracium scabrisetum,NHMSYS0000840822
4,Rubus armeniacus,NHMSYS0000840823
4,Rubus newbouldii,NHMSYS0000840824
4,Rubus informifolius,NHMSYS0000840826
4,Rubus bagnallianus,NHMSYS0000840827
4,Hieracium borreri,NHMSYS0000840828
4,Rubus herefordensis,NHMSYS0000840829
4,Taraxacum stictophyllum,NHMSYS0000840830
4,Taraxacum ancistrolobum,NHMSYS0000840831
3,Rubus vestitus,NHMSYS0000840832
4,Hieracium jovimontis,NHMSYS0000840833
4,Rubus sprengelii,NHMSYS0000840834
4,Taraxacum excellens,NHMSYS0000840835
4,Rubus castrensis,NHMSYS0000840839
4,Rubus bloxamianus,NHMSYS0000840840
4,Hieracium diaphanoides,NHMSYS0000840856
4,Rubus bloxamii,NHMSYS0000840858
4,Hieracium angustisquamum,NHMSYS0000840861
4,Rubus infestior,NHMSYS0000840862
4,Hieracium schmidtii,NHMSYS0000840867
4,Rubus plicatus,NHMSYS0000840868
4,Rubus murrayi,NHMSYS0000840869
4,Hieracium hyparcticoides,NHMSYS0000840870
4,Hieracium subgracilentipes,NHMSYS0000840871
4,Rubus furvicolor,NHMSYS0000840872
4,Rubus fuscicortex,NHMSYS0000840873
4,Rubus hebridensis,NHMSYS0000840874
4,Rubus warrenii,NHMSYS0000840875
4,Rubus infestus,NHMSYS0000840876
4,Rubus lamburnensis,NHMSYS0000840877
4,Taraxacum retzii,NHMSYS0000840879
4,Taraxacum anglicum,NHMSYS0000840880
4,Rubus malvernicus,NHMSYS0000840881
4,Hieracium pseudopetiolatum,NHMSYS0000840882
4,Taraxacum oblongatum,NHMSYS0000840883
4,Rubus rhombifolius,NHMSYS0000840884
4,Hieracium severiceps,NHMSYS0000840885
4,Rubus angusticuspis,NHMSYS0000840886
4,Hieracium cacuminum,NHMSYS0000840887
4,Taraxacum pulchrifolium,NHMSYS0000840888
4,Hieracium subtruncatum,NHMSYS0000840889
4,Taraxacum densilobum,NHMSYS0000840890
4,Taraxacum fasciatum,NHMSYS0000840891
4,Hieracium dipteroides,NHMSYS0000840892
4,Taraxacum fulvicarpum,NHMSYS0000840893
4,Taraxacum huelphersianum,NHMSYS0000840894
4,Taraxacum pseudoproximum,NHMSYS0000840895
4,Taraxacum platyglossum,NHMSYS0000840896
4,Hieracium hebridense,NHMSYS0000840897
4,Hieracium vennicontium,NHMSYS0000840898
4,Rubus pallidus,NHMSYS0000840899
4,Rubus pyramidalis,NHMSYS0000840900
4,Rubus egregius,NHMSYS0000840901
4,Taraxacum rubicundum,NHMSYS0000840902
4,Taraxacum palustre,NHMSYS0000840903
4,Taraxacum polyodon,NHMSYS0000840904
4,Hieracium dewarii,NHMSYS0000840905
4,Hieracium subumbellatiforme,NHMSYS0000840906
4,Rubus adamsii,NHMSYS0000840907
4,Taraxacum obliquilobum,NHMSYS0000840908
4,Hieracium hypochaeroides,NHMSYS0000840909
4,Hieracium auratiflorum,NHMSYS0000840910
4,Rubus vigursii,NHMSYS0000840911
4,Rubus daltrii,NHMSYS0000840913
4,Hieracium crebridentiforme,NHMSYS0000840914
4,Taraxacum cenabense,NHMSYS0000840915
4,Hieracium submutabile,NHMSYS0000840918
4,Hieracium bakerianum,NHMSYS0000840921
4,Hieracium subprasinifolium,NHMSYS0000840923
4,Taraxacum craspedotum,NHMSYS0000840924
4,Taraxacum texelense,NHMSYS0000840925
4,Hieracium cinderella,NHMSYS0000840926
4,Rubus lasiodermis,NHMSYS0000840927
4,Rubus pallidisetus,NHMSYS0000840928
4,Rubus turritus,NHMSYS0000840929
4,Taraxacum ceratolobum,NHMSYS0000840930
4,Taraxacum subexpallidum,NHMSYS0000840931
4,Rubus intensior,NHMSYS0000840932
4,Rubus carnkiefensis,NHMSYS0000840933
4,Rubus milfordensis,NHMSYS0000840935
4,Rubus riddelsdellii,NHMSYS0000840936
4,Hieracium subintegrifolium,NHMSYS0000840938
4,Taraxacum pseudohamatum,NHMSYS0000840940
4,Hieracium angustatum,NHMSYS0000840941
4,Rubus newbouldianus,NHMSYS0000840942
4,Hieracium strictiforme,NHMSYS0000840943
4,Hieracium rectulum,NHMSYS0000840944
4,Rubus lindleianus,NHMSYS0000840946
4,Hieracium repandulare,NHMSYS0000840947
4,Rubus tuberculatus,NHMSYS0000840948
4,Rubus fuscus,NHMSYS0000840953
4,Hieracium subamplifolium,NHMSYS0000840955
4,Taraxacum beeftinkii,NHMSYS0000840956
4,Rubus coombensis,NHMSYS0000840957
4,Hieracium grandidens,NHMSYS0000840959
4,Rubus gratus,NHMSYS0000840960
4,Rubus nitidiformis,NHMSYS0000840962
4,Hieracium hanburyi,NHMSYS0000840963
4,Rubus adscitus,NHMSYS0000840964
4,Taraxacum cophocentrum,NHMSYS0000840966
4,Taraxacum pallescens,NHMSYS0000840967
4,Hieracium lissolepium,NHMSYS0000840968
4,Hieracium sparsifolium,NHMSYS0000840969
4,Taraxacum oxoniense,NHMSYS0000840970
4,Rubus lentiginosus,NHMSYS0000840971
4,Taraxacum ostenfeldii,NHMSYS0000840972
4,Rubus hartmanii,NHMSYS0000840973
4,Taraxacum fulvum,NHMSYS0000840974
4,Rubus tumulorum,NHMSYS0000840975
4,Rubus incurvatus,NHMSYS0000840976
4,Hieracium cillense,NHMSYS0000840977
4,Rubus amplificatus,NHMSYS0000840979
4,Hieracium ebudicum,NHMSYS0000840980
4,Taraxacum cyanolepis,NHMSYS0000840981
4,Taraxacum exsertum,NHMSYS0000840982
4,Hieracium subminutidens,NHMSYS0000840983
4,Hieracium melanochloricephalum,NHMSYS0000840984
4,Rubus fuscoviridis,NHMSYS0000840985
4,Taraxacum piceatum,NHMSYS0000840986
4,Rubus longithyrsiger,NHMSYS0000840987
4,Rubus oxyanchus,NHMSYS0000840988
4,Hieracium silvaticoides,NHMSYS0000840989
4,Rubus triangularis,NHMSYS0000840990
4,Rubus chloophyllus,NHMSYS0000840992
4,Hieracium leyanum,NHMSYS0000840993
4,Rubus painteri,NHMSYS0000840994
4,Rubus dumnoniensis,NHMSYS0000840995
4,Taraxacum naevosum,NHMSYS0000840996
4,Taraxacum stenacrum,NHMSYS0000840997
4,Rubus cinerosiformis,NHMSYS0000840998
4,Taraxacum orcadense,NHMSYS0000840999
4,Taraxacum bracteatum,NHMSYS0000841000
4,Taraxacum gelertii,NHMSYS0000841001
4,Rubus sulcatus,NHMSYS0000841002
4,Hieracium globosiflorum,NHMSYS0000841003
4,Hieracium pachyphylloides,NHMSYS0000841004
4,Hieracium reticulatum,NHMSYS0000841005
2,Rubus laciniatus,NHMSYS0000841039
4,Taraxacum glauciniforme,NHMSYS0000841044
4,Taraxacum hygrophilum,NHMSYS0000841045
4,Rubus cromerensis,NHMSYS0000842237
4,Rubus davisii,NHMSYS0000842238
4,Rubus gariannensis,NHMSYS0000842239
4,Rubus hindii,NHMSYS0000842240
4,Rubus venetorum,NHMSYS0000842241
4,Rubus villosior,NHMSYS0000842242
4,Rubus waddellii,NHMSYS0000842243
4,Rubus canadensis,NHMSYS0000857312
4,Hieracium alpinum,NHMSYS0000857313
4,Hieracium amplexicaule,NHMSYS0000857314
3,Hieracium sabaudum,NHMSYS0000857318
3,Hieracium umbellatum,NHMSYS0000857319
4,Cotoneaster salicifolius x dammeri = C. 'Hybridus Pendulus',NHMSYS0001754334
4,Dryopteris filix-mas x affinis = D. x complexa,NHMSYS0001754353
4,Salix purpurea x cinerea x aurita = S. x confinis,NHMSYS0001754440
4,Salix viminalis x cinerea x aurita = S. x hirtei,NHMSYS0001754441
4,Cotoneaster dammeri x conspicuus = C. x suecicus,NHMSYS0001754448
4,Gymnadenia conopsea x Dactylorhiza maculata = X Dactylodenia legrandiana,NHMSYS0001754471
4,Agrostis capillaris x vinealis = A. ? x sanionis,NHMSYS0001754679
4,Rosa arvensis x gallica = R. x alba,NHMSYS0001754772
4,Rosa caesia x tomentosa = R. x cottetii,NHMSYS0001754821
4,Verbascum nigrum x speciosum,NHMSYS0020046545
4,Allium paniculatum,NHMSYS0020110541
4,Allium paniculatum subsp. fuscum,NHMSYS0020110542
3,Astilbe chinensis,NHMSYS0020110543
4,Carex salina,NHMSYS0020110545
4,Cotoneaster bradyi,NHMSYS0020110547
4,Cotoneaster glabratus,NHMSYS0020110548
4,Cotoneaster glaucophyllus,NHMSYS0020110549
4,Cotoneaster hodjingensis,NHMSYS0020110550
4,Cotoneaster ignescens,NHMSYS0020110552
4,Cotoneaster shannanensis,NHMSYS0020110553
3,Dactylorhiza ebudensis,NHMSYS0020110554
4,Epipactis sancta,NHMSYS0020110557
4,Primula juliae,NHMSYS0020110577
4,Sorbus pseudomeinichii,NHMSYS0020110587
4,Sorbus whiteana,NHMSYS0020110588
4,Spartina patens,NHMSYS0020110589
4,Dactylorhiza fuchsii x occidentalis,NHMSYS0020112217
4,Dactylorhiza fuchsii x traunsteinerioides,NHMSYS0020112218
4,Dactylorhiza incarnata x occidentalis,NHMSYS0020112219
4,Dactylorhiza purpurella x ebudensis,NHMSYS0020112224
3,Baldellia ranunculoides subsp. repens,NHMSYS0020442296
3,Artemisia campestris subsp. maritima,NHMSYS0020488426
3,Huperzia selago subsp. selago,NHMSYS0020703678
4,Lepidium divaricatum,NHMSYS0020704161
4,Nepeta racemosa,NHMSYS0020704589
3,Baldellia ranunculoides subsp. ranunculoides,NHMSYS0020755099
2,Dioscorea communis,NHMSYS0020823747
2,Hesperantha coccinea,NHMSYS0020823750
4,Rhaponticum repens,NHMSYS0020823772
3,Trichophorum caespitosum s.lat.,NHMSYS0021007976
3,Ruppia cirrhosa,NHMSYS0021060369
3,Ruppia maritima,NHMSYS0021060370
2,Zostera (Zostera) marina,NHMSYS0021060376
3,Zostera (Zosterella) noltei,NHMSYS0021060379
1,Armeria maritima,NHMSYS0021060385
1,Potentilla anserina,NHMSYS0021060392
4,Hieracium argenteum auct. Angl.,NHMSYS0021118677
4,Hieracium rhomboides auct. Angl.,NHMSYS0021118689
4,Hieracium triviale auct. Angl.,NHMSYS0021118695
4,Hieracium vulgatum auct. Angl.,NHMSYS0021118701
2,Arctium minus/nemorosum,NHMSYS0021123609
4,Salsola kali subsp. tragus,NHMSYS0021128459
4,Symphytum officinale subsp. bohemicum,NHMSYS0021128533
3,Veronica serpyllifolia subsp. humifusa,NHMSYS0021128545
3,Zannichellia palustris subsp. pedicellata,NHMSYS0021128555
3,Pastinaca sativa subsp. urens,NHMSYS0021130712
3,Sparganium erectum subsp. oocarpum,NHMSYS0021130713
2,Salix euxina x alba = S. x fragilis,NHMSYS0021164515
